ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc,case
604,-69.9,34.1,53.1,44.5,38.43,77.08,"[3, 11, 3, 11]","[39, 39, 39, 39, 39, 39, 39, 39, 16, 16, 16, 39, 39, 39, 39, 16, 39, 39, 22, 22, 0, 39, 39, 39, 16, 0, 22, 16, 39, 16, 16, 16, 0, 0, 16, 0, 39, 39, 22, 39, 0, 39, 0, 39, 16, 0, 16, 16, 22, 0, 16, 39, 16, 22, 16, 39, 0, 22, 39, 16, 39, 39, 16, 0]",2,2.0,4,3.2050078247261347,4.465132097167371,3.4430852655139264,5.453201124617191,PL_Low_AD_High_azi
850,-76.8,27.2,46.2,45.32,37.7,52.73,"[8, 1, 8, 8]","[39, 33, 39, 39, 39, 39, 39, 33, 33, 39, 33, 39, 33, 39, 39, 39, 39, 33, 39, 39, 39, 33, 39, 39, 33, 39, 33, 39, 33, 22, 33, 39, 33, 39, 22, 39, 33, 37, 39, 22, 22, 39, 33, 33, 37, 22, 33, 33, 33, 39, 22, 39, 22, 22, 39, 22, 37, 37, 37, 22, 39, 37, 22, 37]",2,1.6,4,3.2050078247261347,6.383591898527618,4.393562926231802,7.238395197741897,PL_Low_AD_High_azi
721,-74.2,29.8,48.8,42.1,36.83,64.16,"[3, 3, 11, 3]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 24, 31, 24, 31, 24, 31, 24, 38, 31, 24, 31, 38, 31, 47, 31, 24, 47, 38, 38, 47, 47, 31, 24, 24, 24, 47, 31, 24, 31, 47, 38, 47, 31, 38, 24, 31, 24, 31, 31, 38, 47, 31, 31, 24, 38, 38, 47, 24, 24, 47, 31, 38, 47, 31, 24]",2,1.6,4,3.396351575456053,9.69633973660482,7.719421264397641,12.078554995966886,PL_Low_AD_High_azi
648,-67.9,36.1,55.1,48.32,41.57,113.65,"[12, 12, 10, 12]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 63, 47, 31, 47, 31, 31, 31, 47, 63, 47, 63, 47, 31, 63, 31, 15, 63, 31, 47, 47, 15, 15, 47, 63, 15, 47, 63, 31, 47, 31, 31, 47, 31, 31, 63, 63, 15, 47, 31, 31, 63, 31, 15, 31, 47, 47, 31, 15, 31, 31, 31, 15, 63, 47, 47]",2,1.6,4,3.1950078003120126,2.160687934280786,5.940177386452087,4.061063717857486,PL_Low_AD_High_azi
486,-69.3,34.7,53.7,48.0,40.73,107.85,"[12, 12, 4, 12]","[23, 23, 23, 23, 23, 23, 32, 23, 23, 21, 17, 23, 23, 17, 32, 32, 17, 23, 21, 17, 23, 23, 23, 32, 21, 23, 17, 32, 23, 21, 17, 17, 23, 32, 21, 23, 32, 32, 21, 23, 17, 21, 23, 23, 32, 21, 23, 21, 23, 23, 17, 23, 23, 32, 21, 32, 23, 23, 17, 32, 23, 21, 21, 23]",2,1.6,4,3.1801242236024843,2.161960500474872,3.9277253553487474,3.7879911394616697,PL_Low_AD_High_azi
1061,-113.5,-9.5,9.5,15.91,15.38,23.9,"[5, 5, 5, 5]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 25, 25, 25, 25, 25, 9, 9, 9, 9, 9, 9]",1,1.0,3,1.2896725440806045,0.3722540109729957,3.282974465696798,0.7397675695107654,PL_High_AD_Low_azi
868,-120.4,-16.4,2.6,8.33,8.66,15.35,"[4, 4, 4, 4]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 16, 32, 32, 32, 16, 32, 32, 32, 32, 32, 32, 32, 16, 32, 32, 16, 16, 32, 32, 32, 32, 32, 32, 16, 16, 32, 32, 32, 32, 32, 32, 16, 16, 32, 32, 32, 32, 32, 32, 16, 16, 16, 32, 32]",1,1.0,2,1.4382022471910112,0.20121547438184315,1.508467761831869,0.39889778938637144,PL_High_AD_Low_azi
980,-114.0,-10.0,9.0,15.27,15.03,22.62,"[5, 5, 5, 5]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 28, 30, 26, 26, 24, 24, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",1,1.0,4,1.1358846367165836,0.4470949131304059,2.4050164828906886,0.8791278865897076,PL_High_AD_Low_azi
1021,-122.1,-18.1,0.9,11.54,10.09,18.31,"[9, 9, 9, 9]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 58, 10, 10, 10, 10, 8, 10, 10, 10, 8, 10, 10, 10, 10, 10, 10, 8, 10, 10, 10, 10, 10, 10, 10]",1,1.0,3,1.1346260387811635,0.3925155934147258,2.900187707869199,0.7779386481392302,PL_High_AD_Low_azi
1188,-108.8,-4.8,14.2,13.92,14.56,21.66,"[0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 16, 32, 32, 16, 16, 32, 16, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,2,1.1327433628318584,0.24314204746147078,4.103590282001196,0.4854327401896008,PL_High_AD_Low_azi
785,-115.1,-11.1,7.9,14.54,13.84,21.63,"[5, 5, 5, 5]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 57, 57, 57, 57, 25, 25, 57, 57, 57, 57, 57, 25, 25, 25, 57, 57, 57, 57, 25, 25]",1,1.0,2,1.4787003610108302,0.21634303866617915,1.649295742634759,0.42901096216656465,PL_High_AD_Low_azi
949,-118.2,-14.2,4.8,11.94,10.99,18.19,"[1, 1, 1, 1]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 57, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 16, 25, 25, 25, 25, 25, 25, 25, 16]",1,1.0,3,1.099302200751476,0.25085704741754816,2.567798164881926,0.49933691529218127,PL_High_AD_Low_azi
977,-115.2,-11.2,7.8,13.08,11.4,15.97,"[0, 0, 8, 8]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 18, 16, 16, 16, 16, 16, 16, 16, 18, 16, 18, 16]",2,2.0,2,1.098123324396783,0.42491114866099067,2.1401119834536506,0.8335515461817645,PL_High_AD_Low_azi
467,-122.1,-18.1,0.9,10.77,10.11,19.51,"[1, 1, 1, 1]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 40, 40, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,2,1.0644490644490645,0.41098038338114956,3.4315427852195732,0.8161284270139654,PL_High_AD_Low_azi
821,-114.4,-10.4,8.6,16.04,13.61,20.97,"[9, 9, 9, 9]","[43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 27, 27, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43]",1,1.0,2,1.0644490644490645,0.21830687557535813,1.087026477915513,0.4280665943751301,PL_High_AD_Low_azi
981,-111.5,-7.5,11.5,20.46,16.82,27.94,"[8, 8, 8, 8]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 41, 25, 41, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,2,1.0644490644490645,0.29433955124863914,1.6195833784418365,0.5791918458824767,PL_High_AD_Low_azi
1176,-114.7,-10.7,8.3,11.14,11.85,18.03,"[5, 5, 5, 5]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 25, 40, 40, 25, 40, 40]",1,1.0,2,1.0644490644490645,0.36019726410187397,3.9178730855830266,0.7173691617450475,PL_High_AD_Low_azi
826,-118.2,-14.2,4.8,12.36,11.28,18.35,"[1, 1, 1, 1]","[48, 48, 48, 32, 32, 32, 32, 32, 48, 48, 48, 48, 32, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 32, 48, 48, 48, 48, 48, 48, 48, 32, 32, 48, 48, 48, 48, 48, 48, 32, 32, 48, 48, 48, 48, 48, 32, 32, 48, 48, 48, 48, 48, 48, 32, 32, 48, 48, 48, 48]",1,1.0,2,1.5597867479055598,0.3742539763371235,3.651667113947225,0.7446075276641367,PL_High_AD_Low_azi
309,-114.7,-10.7,8.3,12.42,12.04,21.03,"[5, 5, 5, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 34, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,2,1.0317380352644836,0.4519851912289041,8.356742592933545,0.9026510720068042,PL_High_AD_Low_azi
396,-122.0,-18.0,1.0,7.33,7.28,13.7,"[1, 1, 1, 1]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,0.24353444133978464,1.879945141380099,0.4830327416460935,PL_High_AD_Low_azi
